age,marital,housing,contact,month,duration,pdays,previous,poutcome,y
60,2,0,2,6,130,-1,0,4,0
74,2,0,1,5,100,104,1,2,0
30,2,1,3,9,544,-1,0,4,0
52,3,0,3,9,182,-1,0,4,0
24,2,1,1,1,90,-1,0,4,0
29,2,1,3,9,272,-1,0,4,0
33,2,1,1,6,260,-1,0,4,0
34,2,1,3,9,672,-1,0,4,0
45,1,0,1,11,264,-1,0,4,1
31,2,0,2,6,275,-1,0,4,0
45,2,0,1,11,76,-1,0,4,0
27,2,1,3,7,749,-1,0,4,0
30,3,0,1,2,142,-1,0,4,0
45,2,0,1,2,454,-1,0,4,0
57,2,1,1,9,102,178,5,1,0
34,2,0,2,5,521,158,7,2,0
40,2,1,1,10,57,-1,0,4,0
39,2,0,1,1,504,-1,0,4,0
46,2,0,1,2,138,-1,0,4,0
55,1,1,1,7,103,95,1,2,1
25,3,0,1,4,485,-1,0,4,1
34,2,0,1,2,166,-1,0,4,0
37,2,1,1,9,318,338,1,3,0
64,1,0,1,6,531,-1,0,4,0
45,1,1,1,9,155,363,4,1,0
57,2,1,2,6,73,-1,0,4,0
21,3,1,3,9,198,-1,0,4,0
58,2,0,2,2,137,-1,0,4,0
41,3,1,3,6,479,-1,0,4,1
41,2,1,3,9,285,-1,0,4,0
58,2,1,1,9,98,-1,0,4,0
33,2,1,1,9,199,274,3,2,0
32,2,1,1,6,97,-1,0,4,0
44,1,1,3,7,389,-1,0,4,0
47,2,0,1,2,384,99,4,3,0
41,2,0,3,7,37,-1,0,4,0
54,2,0,1,2,420,-1,0,4,0
47,1,1,2,9,973,366,1,1,0
32,3,0,1,2,77,-1,0,4,0
59,2,0,1,6,376,-1,0,4,0
29,3,0,1,4,125,-1,0,4,1
48,2,0,1,2,142,-1,0,4,0
32,3,1,1,9,442,266,8,1,1
46,1,0,1,2,728,-1,0,4,0
31,3,0,3,9,281,-1,0,4,0
53,2,0,1,2,528,-1,0,4,1
34,3,1,1,10,128,-1,0,4,0
48,3,1,3,7,71,-1,0,4,0
32,2,0,1,2,161,-1,0,4,0
31,2,1,1,2,129,-1,0,4,0
27,3,1,1,9,54,-1,0,4,0
60,2,1,1,9,443,350,1,1,0
34,3,1,3,9,136,-1,0,4,0
52,2,0,3,7,44,-1,0,4,0
48,2,1,1,9,1181,-1,0,4,0
45,2,0,3,7,225,-1,0,4,0
54,1,1,1,5,81,-1,0,4,0
52,2,0,1,6,224,-1,0,4,0
47,2,1,1,6,189,-1,0,4,0
54,2,0,1,9,98,-1,0,4,0
34,2,1,1,10,50,-1,0,4,0
39,3,0,1,2,195,-1,0,4,0
46,2,0,1,2,110,-1,0,4,0
26,3,0,1,5,214,-1,0,4,0
37,3,1,3,9,182,-1,0,4,0
47,2,1,1,1,239,-1,0,4,0
35,2,0,1,2,179,-1,0,4,0
57,2,0,3,7,540,-1,0,4,0
34,2,1,1,9,566,356,4,1,0
47,2,0,1,2,697,-1,0,4,1
27,2,1,3,9,98,-1,0,4,0
40,2,1,1,6,1018,-1,0,4,1
39,2,0,1,4,221,241,1,1,0
36,2,0,2,11,246,-1,0,4,0
42,3,0,1,2,656,-1,0,4,0
23,3,1,3,7,281,-1,0,4,0
34,2,1,3,9,65,-1,0,4,0
34,2,1,3,9,193,-1,0,4,0
49,2,0,1,10,283,-1,0,4,0
57,2,0,3,7,78,-1,0,4,0
59,2,0,3,9,425,-1,0,4,0
57,2,0,1,2,238,-1,0,4,0
34,2,1,1,9,182,90,8,1,0
61,2,0,1,2,998,-1,0,4,1
35,1,1,3,9,477,-1,0,4,0
42,2,0,1,10,158,-1,0,4,0
57,2,0,2,6,320,-1,0,4,0
42,2,1,1,9,149,364,2,1,0
53,2,1,1,9,410,-1,0,4,0
63,2,1,1,4,104,-1,0,4,0
47,2,0,3,7,454,-1,0,4,0
54,2,1,3,9,190,-1,0,4,0
45,2,0,1,2,145,-1,0,4,0
28,3,1,2,4,318,-1,0,4,0
58,2,1,2,6,246,-1,0,4,0
48,3,0,1,6,761,-1,0,4,0
35,1,1,2,11,171,-1,0,4,1
37,2,0,3,7,143,-1,0,4,0
37,2,1,3,7,968,-1,0,4,0
37,2,0,1,6,154,388,1,1,0
25,3,0,1,6,246,-1,0,4,0
58,2,1,1,9,201,-1,0,4,0
52,2,1,1,6,81,-1,0,4,0
19,3,0,1,6,205,-1,0,4,1
59,2,1,1,9,200,-1,0,4,0
41,2,1,3,9,210,-1,0,4,0
34,3,0,1,2,215,-1,0,4,0
35,3,1,1,9,164,167,4,2,0
41,2,0,3,7,35,-1,0,4,0
28,3,1,3,9,615,-1,0,4,0
53,1,0,1,2,246,-1,0,4,0
35,2,0,2,6,42,-1,0,4,0
33,3,0,1,6,217,-1,0,4,0
37,3,1,3,9,210,-1,0,4,0
32,2,1,3,9,116,-1,0,4,0
32,2,1,3,7,200,-1,0,4,0
54,2,1,3,9,145,-1,0,4,0
44,2,1,3,7,41,-1,0,4,0
36,1,1,1,10,192,-1,0,4,0
56,2,1,1,10,80,165,2,2,0
30,3,0,3,9,121,-1,0,4,0
36,2,1,3,9,106,-1,0,4,0
43,2,0,1,10,230,-1,0,4,0
40,2,1,3,9,125,-1,0,4,0
32,3,1,1,2,67,-1,0,4,0
34,2,1,3,7,26,-1,0,4,0
37,2,0,3,9,395,-1,0,4,0
28,3,0,1,5,603,-1,0,4,0
35,2,0,1,6,185,-1,0,4,0
53,3,0,1,5,287,-1,0,4,0
60,2,1,1,9,149,-1,0,4,0
40,2,1,1,10,173,-1,0,4,0
57,2,0,1,2,118,-1,0,4,0
29,3,0,3,9,314,-1,0,4,0
44,2,1,1,9,378,-1,0,4,0
41,3,0,2,10,94,130,3,2,0
47,2,1,1,2,108,-1,0,4,0
43,2,0,1,2,203,-1,0,4,0
37,3,0,1,9,121,-1,0,4,0
34,3,1,3,9,489,-1,0,4,0
30,3,1,3,9,287,-1,0,4,0
57,1,1,1,9,652,370,4,2,0
26,3,1,1,9,612,348,3,2,0
34,2,1,1,6,53,-1,0,4,0
46,1,0,2,11,270,-1,0,4,1
38,2,1,1,9,442,-1,0,4,1
37,3,0,1,2,664,-1,0,4,1
28,3,0,1,12,394,-1,0,4,0
57,2,0,3,7,230,-1,0,4,0
39,2,1,1,9,877,300,2,2,1
49,2,0,2,4,1971,-1,0,4,1
38,2,1,1,2,161,-1,0,4,0
27,2,1,3,7,188,-1,0,4,0
30,2,1,1,9,23,-1,0,4,0
38,2,0,1,2,176,-1,0,4,0
36,2,0,2,4,26,197,1,1,0
38,3,0,3,7,212,-1,0,4,0
59,2,0,1,2,119,-1,0,4,0
37,2,1,1,2,205,-1,0,4,0
29,2,1,3,7,73,-1,0,4,0
43,2,1,1,10,1258,122,2,2,1
33,2,1,2,2,57,-1,0,4,0
54,1,0,3,7,115,-1,0,4,0
55,2,0,3,7,58,-1,0,4,0
32,3,1,1,2,238,-1,0,4,0
48,2,1,2,10,207,-1,0,4,0
33,3,1,1,7,178,-1,0,4,0
46,2,1,3,9,20,-1,0,4,0
44,2,0,1,8,188,-1,0,4,1
47,2,1,1,9,143,370,2,1,0
38,2,0,1,10,232,96,4,3,1
80,2,0,1,3,127,-1,0,4,0
40,2,1,1,9,380,295,1,1,0
43,2,1,1,10,167,-1,0,4,0
32,3,0,1,9,796,109,1,1,1
39,2,0,1,12,303,-1,0,4,0
33,2,1,1,1,407,-1,0,4,0
31,3,0,1,6,229,-1,0,4,0
36,3,0,1,2,108,-1,0,4,0
35,3,1,1,9,265,-1,0,4,0
25,3,0,2,6,168,-1,0,4,0
33,3,1,1,1,97,-1,0,4,0
23,3,1,1,9,169,346,1,1,0
31,3,0,1,12,103,484,2,2,0
36,2,1,3,7,599,-1,0,4,0
44,3,1,1,5,322,-1,0,4,0
31,3,1,3,9,304,-1,0,4,0
55,2,1,1,9,52,-1,0,4,0
51,1,0,1,6,655,-1,0,4,1
36,2,1,1,4,101,-1,0,4,0
27,3,0,1,4,65,-1,0,4,0
40,2,1,1,9,173,-1,0,4,0
49,2,1,2,6,162,-1,0,4,0
59,2,0,1,2,78,-1,0,4,0
32,2,1,1,9,646,-1,0,4,1
42,3,0,1,5,114,-1,0,4,0
35,1,1,3,7,141,-1,0,4,0
29,3,1,1,9,133,-1,0,4,0
29,3,1,3,7,1994,-1,0,4,0
37,3,0,1,9,140,-1,0,4,0
49,2,1,1,9,82,-1,0,4,0
51,1,1,1,10,150,-1,0,4,0
61,2,0,1,1,605,187,1,2,0
43,2,1,2,10,164,110,2,2,0
42,2,1,1,10,36,-1,0,4,0
24,2,1,3,9,290,-1,0,4,0
46,2,0,2,6,104,-1,0,4,0
23,3,0,3,9,413,-1,0,4,0
26,3,1,1,2,153,-1,0,4,0
43,1,1,3,9,237,-1,0,4,0
35,3,1,1,6,743,-1,0,4,1
38,2,0,1,2,82,-1,0,4,0
56,1,0,1,6,924,-1,0,4,0
31,2,1,3,7,117,-1,0,4,0
32,3,0,1,4,550,-1,0,4,1
28,3,0,3,2,5,-1,0,4,0
26,1,1,3,9,181,-1,0,4,0
49,2,0,1,10,325,-1,0,4,0
33,2,1,3,9,345,-1,0,4,0
80,2,0,1,2,331,-1,0,4,0
40,2,1,1,6,112,-1,0,4,0
42,1,1,3,9,115,-1,0,4,0
46,2,0,1,2,381,-1,0,4,0
32,3,0,1,2,119,99,3,1,0
37,3,1,3,9,25,-1,0,4,0
32,2,1,1,5,929,-1,0,4,0
53,2,1,3,9,429,-1,0,4,0
39,2,1,1,1,491,326,1,2,0
31,1,1,1,6,146,-1,0,4,0
34,3,0,1,2,191,-1,0,4,0
44,2,0,1,2,406,-1,0,4,0
35,2,1,2,3,220,-1,0,4,0
39,2,0,1,6,253,-1,0,4,0
55,2,0,2,6,340,-1,0,4,0
34,2,1,3,11,154,-1,0,4,1
39,2,0,1,2,121,-1,0,4,0
58,2,0,1,2,104,-1,0,4,0
37,2,1,1,4,127,258,4,1,0
56,1,0,1,5,144,102,1,2,1
32,3,1,1,10,149,-1,0,4,0
41,3,1,1,4,261,184,6,3,1
29,3,0,1,12,87,120,1,1,0
44,2,0,1,2,719,-1,0,4,0
24,2,1,3,9,292,-1,0,4,0
43,3,1,3,7,145,-1,0,4,0
26,2,0,1,8,52,-1,0,4,0
39,2,1,1,1,146,281,1,1,0
49,2,1,1,9,451,169,2,1,1
52,1,1,3,9,167,-1,0,4,0
33,2,0,1,2,98,-1,0,4,0
30,2,1,3,9,238,-1,0,4,0
32,3,0,1,2,85,-1,0,4,0
27,3,1,1,5,323,-1,0,4,0
58,2,0,3,7,116,-1,0,4,0
46,2,1,1,9,304,-1,0,4,0
28,3,0,1,3,267,-1,0,4,0
39,2,1,3,9,201,-1,0,4,0
41,2,1,1,9,105,336,2,1,0
38,2,1,3,9,193,-1,0,4,0
50,1,1,1,5,113,-1,0,4,0
56,2,1,3,9,151,-1,0,4,0
34,2,0,1,2,200,-1,0,4,0
33,1,1,3,9,145,-1,0,4,0
61,2,0,1,9,214,-1,0,4,1
36,3,0,1,6,36,-1,0,4,0
34,2,1,1,10,58,-1,0,4,0
36,2,1,3,9,174,-1,0,4,0
45,2,0,1,1,587,-1,0,4,1
27,3,0,1,9,112,-1,0,4,0
45,2,1,1,6,175,-1,0,4,0
40,2,0,3,7,279,-1,0,4,0
36,3,1,1,10,270,-1,0,4,1
46,2,1,1,9,116,169,3,1,0
37,2,1,3,9,129,-1,0,4,0
36,2,1,1,9,38,369,4,1,0
37,2,0,3,9,138,-1,0,4,0
22,3,0,1,2,338,-1,0,4,1
51,2,0,3,7,565,-1,0,4,0
49,2,0,1,2,77,-1,0,4,0
35,2,1,1,10,314,124,1,1,0
50,2,0,3,7,179,-1,0,4,0
31,2,1,3,9,294,-1,0,4,0
47,3,1,1,9,298,-1,0,4,0
59,2,1,2,1,427,-1,0,4,0
32,2,1,1,9,87,357,4,1,0
71,2,1,1,12,397,-1,0,4,1
31,3,0,1,12,344,295,1,1,1
41,2,0,1,6,74,-1,0,4,0
35,2,1,3,9,148,-1,0,4,0
36,2,0,3,7,161,-1,0,4,0
46,1,0,3,7,110,-1,0,4,0
46,2,1,1,2,1529,397,1,1,0
47,2,0,1,2,236,104,1,3,0
35,3,1,1,2,89,-1,0,4,0
37,2,1,1,1,390,316,1,1,0
56,2,0,3,9,1467,-1,0,4,1
46,2,1,3,9,646,-1,0,4,1
44,1,1,1,6,183,-1,0,4,0
48,3,1,1,9,168,-1,0,4,0
28,3,1,3,9,66,-1,0,4,0
38,2,0,1,10,160,120,3,1,0
34,3,1,1,9,14,-1,0,4,0
56,2,1,3,7,220,-1,0,4,0
55,1,0,3,7,1007,-1,0,4,1
44,1,0,1,6,149,-1,0,4,0
38,2,1,3,9,665,-1,0,4,0
53,2,1,2,6,174,-1,0,4,0
41,3,0,1,6,105,-1,0,4,0
34,3,0,1,2,990,-1,0,4,1
34,3,0,1,10,582,-1,0,4,0
35,2,1,1,9,136,-1,0,4,0
38,3,0,1,2,223,414,4,1,1
42,2,0,1,2,205,-1,0,4,0
56,2,1,1,9,214,349,1,1,0
37,1,1,1,9,217,-1,0,4,0
47,2,1,1,10,171,96,5,3,0
29,2,1,3,9,50,-1,0,4,0
41,2,1,3,7,65,-1,0,4,0
43,3,1,3,9,55,-1,0,4,0
38,2,0,3,7,256,-1,0,4,0
31,2,1,3,9,151,-1,0,4,0
32,3,0,1,6,226,-1,0,4,0
40,2,1,1,6,97,-1,0,4,0
45,2,0,2,6,92,-1,0,4,0
43,2,1,3,9,343,-1,0,4,0
27,3,1,1,9,493,-1,0,4,0
33,3,0,1,2,216,-1,0,4,0
37,2,1,1,9,224,105,1,2,0
60,2,0,1,3,190,188,9,3,1
51,2,0,1,7,458,-1,0,4,1
44,2,1,1,1,222,154,1,1,0
48,2,1,1,9,612,344,1,2,0
57,2,1,2,1,137,-1,0,4,0
29,3,1,3,9,104,-1,0,4,0
50,2,0,1,2,206,-1,0,4,0
36,2,1,1,6,172,-1,0,4,0
49,2,1,1,8,152,-1,0,4,1
49,2,1,1,10,114,-1,0,4,0
35,2,0,1,6,89,-1,0,4,0
39,3,1,3,7,158,-1,0,4,0
34,2,0,1,6,326,-1,0,4,0
57,2,0,3,7,215,-1,0,4,0
37,1,1,1,9,53,-1,0,4,0
25,3,0,1,6,71,-1,0,4,0
43,2,0,1,9,487,367,2,2,0
37,2,1,1,9,340,175,1,1,0
36,3,0,1,11,183,91,11,1,0
49,1,0,1,10,131,-1,0,4,0
38,3,1,2,5,208,247,2,1,0
39,1,0,3,7,311,-1,0,4,0
40,2,0,1,10,147,96,8,3,1
34,2,1,3,9,83,-1,0,4,0
39,2,1,3,7,775,-1,0,4,1
53,2,0,1,2,25,-1,0,4,0
44,2,1,1,6,497,-1,0,4,0
32,1,1,3,7,180,-1,0,4,0
50,1,1,1,9,698,292,1,1,1
29,2,0,3,6,134,-1,0,4,0
55,2,1,1,10,223,186,3,2,0
73,2,0,1,5,399,-1,0,4,1
52,2,1,3,9,420,-1,0,4,0
49,2,1,3,9,233,-1,0,4,0
63,2,0,1,10,702,-1,0,4,0
34,2,1,1,10,161,209,2,1,1
32,3,1,1,9,110,315,2,1,0
49,2,0,1,2,27,-1,0,4,0
40,2,1,2,9,58,334,1,1,0
53,2,0,1,10,68,-1,0,4,0
53,2,0,1,2,92,-1,0,4,0
43,2,0,1,9,45,-1,0,4,0
35,3,1,1,5,79,-1,0,4,0
35,3,1,1,1,11,319,2,2,0
25,3,1,1,9,520,-1,0,4,0
31,3,0,1,6,86,-1,0,4,0
48,2,0,1,2,16,-1,0,4,0
40,2,0,1,2,154,-1,0,4,0
46,2,1,3,9,91,-1,0,4,0
30,3,0,1,5,389,-1,0,4,0
47,2,0,1,6,71,-1,0,4,0
23,3,1,3,7,111,-1,0,4,0
29,2,1,3,9,68,-1,0,4,0
38,2,1,1,10,75,177,5,1,0
56,2,0,1,6,212,-1,0,4,0
52,2,0,1,1,91,275,1,1,0
55,2,0,1,2,79,-1,0,4,0
43,2,0,1,6,646,-1,0,4,0
34,2,1,1,9,206,-1,0,4,0
43,3,1,1,2,257,474,3,1,1
55,2,0,1,2,81,-1,0,4,0
34,2,1,1,1,470,150,5,2,0
34,3,1,3,9,133,-1,0,4,0
43,2,0,3,7,230,-1,0,4,0
39,2,1,1,10,76,-1,0,4,0
39,3,0,3,7,26,-1,0,4,0
34,3,1,1,4,154,197,6,1,0
55,2,1,1,6,94,-1,0,4,0
67,2,0,1,2,254,-1,0,4,1
34,2,1,1,6,1156,-1,0,4,0
47,2,0,1,6,248,-1,0,4,0
33,2,0,1,10,884,-1,0,4,0
45,2,0,1,10,275,-1,0,4,0
36,2,1,1,6,200,-1,0,4,0
59,1,1,3,9,228,-1,0,4,0
33,2,0,1,1,475,-1,0,4,1
52,1,0,1,6,393,-1,0,4,0
53,2,0,1,2,156,-1,0,4,0
41,2,0,1,4,244,-1,0,4,0
45,2,1,3,9,118,-1,0,4,0
60,3,0,1,2,40,-1,0,4,0
32,2,1,3,9,700,-1,0,4,0
28,3,1,1,4,97,-1,0,4,0
31,3,0,1,6,252,184,3,3,1
53,2,0,1,2,360,-1,0,4,0
58,2,0,1,10,235,-1,0,4,0
38,2,1,3,9,1521,-1,0,4,0
46,2,1,1,9,105,366,2,1,0
53,2,0,1,5,86,-1,0,4,0
56,2,0,1,1,484,135,3,1,0
52,3,0,2,10,117,-1,0,4,0
38,2,0,3,7,119,-1,0,4,0
37,2,1,3,9,359,-1,0,4,0
37,2,0,2,6,109,-1,0,4,0
37,2,0,3,7,236,-1,0,4,0
66,2,0,2,5,203,93,1,1,0
44,2,1,3,7,202,-1,0,4,0
61,2,0,3,6,42,-1,0,4,0
34,2,0,3,9,21,-1,0,4,0
33,3,1,1,9,186,-1,0,4,0
30,1,1,1,9,172,-1,0,4,0
27,1,1,1,6,527,-1,0,4,0
37,2,1,2,6,175,-1,0,4,0
38,2,1,3,7,21,-1,0,4,0
35,3,0,1,2,370,-1,0,4,0
50,2,1,3,9,54,-1,0,4,0
39,2,1,1,2,63,-1,0,4,0
35,2,1,3,9,116,-1,0,4,0
36,1,1,3,9,151,-1,0,4,0
28,3,1,1,1,300,-1,0,4,0
39,2,1,1,10,48,181,3,1,0
39,2,0,3,7,217,-1,0,4,0
30,3,1,1,9,727,-1,0,4,1
32,2,1,3,7,193,-1,0,4,0
28,2,1,1,5,72,261,1,1,0
47,2,1,3,9,165,-1,0,4,0
53,2,0,1,2,345,-1,0,4,0
57,2,1,3,9,206,-1,0,4,0
47,2,0,1,2,994,-1,0,4,1
56,2,1,3,9,127,-1,0,4,0
38,2,1,3,7,29,-1,0,4,0
52,2,0,3,7,70,-1,0,4,0
46,2,1,1,2,40,-1,0,4,0
57,2,0,2,6,185,-1,0,4,0
42,1,0,1,6,64,-1,0,4,0
57,2,0,3,7,97,-1,0,4,0
51,2,0,1,2,316,-1,0,4,0
53,2,1,1,4,125,249,2,1,0
37,2,1,3,9,233,-1,0,4,0
47,1,1,3,10,14,112,4,2,0
48,2,1,1,4,245,-1,0,4,1
39,2,1,3,9,109,-1,0,4,0
42,2,1,1,9,429,-1,0,4,0
36,2,0,1,2,133,-1,0,4,0
34,3,0,1,2,70,-1,0,4,0
61,2,1,3,9,118,-1,0,4,0
32,3,1,1,4,1579,246,4,1,1
35,3,1,2,9,29,-1,0,4,0
54,2,0,3,9,173,-1,0,4,0
31,2,0,1,2,13,-1,0,4,0
45,1,1,1,1,183,338,2,1,0
32,2,1,1,10,175,-1,0,4,0
52,2,0,3,7,123,-1,0,4,0
36,3,1,1,10,288,137,1,2,0
31,2,1,3,7,19,-1,0,4,0
53,2,0,1,2,136,-1,0,4,0
43,2,0,3,9,437,-1,0,4,0
47,2,0,1,2,1225,-1,0,4,0
46,2,1,3,9,526,-1,0,4,0
34,1,0,1,2,91,-1,0,4,0
55,3,1,1,9,123,-1,0,4,0
23,3,1,1,9,62,-1,0,4,0
75,2,0,1,4,865,190,1,1,0
58,2,0,2,4,82,-1,0,4,0
35,2,1,1,10,219,133,1,1,0
27,2,0,1,12,569,-1,0,4,1
24,2,1,1,2,460,-1,0,4,1
48,2,1,1,4,238,-1,0,4,0
31,3,0,1,2,346,-1,0,4,0
57,2,0,1,10,161,-1,0,4,0
53,2,0,1,2,51,-1,0,4,0
42,2,1,2,1,37,-1,0,4,0
50,2,1,1,9,141,297,2,2,0
59,2,0,1,1,173,-1,0,4,0
38,2,1,3,9,66,-1,0,4,0
39,2,1,3,9,209,-1,0,4,0
28,3,1,1,6,1011,-1,0,4,0
55,1,1,2,9,147,298,3,1,0
33,3,0,1,2,88,-1,0,4,0
36,3,1,2,9,52,-1,0,4,0
38,1,1,3,7,544,-1,0,4,0
28,3,0,2,9,360,181,5,3,1
32,3,1,1,2,95,-1,0,4,0
35,2,0,1,6,322,-1,0,4,0
58,2,0,3,7,106,-1,0,4,0
30,2,1,3,9,20,-1,0,4,0
33,2,1,1,9,178,365,5,2,0
36,2,1,3,9,325,-1,0,4,0
32,2,1,3,9,343,-1,0,4,0
34,3,0,1,9,213,-1,0,4,1
42,2,1,1,10,193,-1,0,4,0
41,2,0,1,6,168,-1,0,4,0
63,2,0,1,5,423,-1,0,4,1
38,1,1,3,9,218,-1,0,4,0
54,2,1,3,7,158,-1,0,4,0
39,2,1,1,1,433,-1,0,4,0
46,2,0,3,7,252,-1,0,4,0
37,2,0,1,7,175,-1,0,4,0
76,1,0,1,2,192,-1,0,4,0
28,3,0,1,6,158,-1,0,4,0
33,2,0,2,10,114,-1,0,4,0
46,2,1,3,9,246,-1,0,4,0
30,3,0,2,1,44,-1,0,4,0
60,2,0,1,2,136,-1,0,4,0
56,2,1,1,6,247,-1,0,4,0
24,3,1,3,9,227,-1,0,4,0
58,2,0,1,2,219,-1,0,4,0
79,2,0,2,5,326,272,2,3,1
32,2,1,3,9,226,-1,0,4,0
33,2,1,1,6,351,-1,0,4,0
77,2,0,2,10,341,94,3,1,0
60,2,0,2,6,124,-1,0,4,0
54,2,0,1,2,123,-1,0,4,0
30,2,1,3,9,244,-1,0,4,0
50,2,0,1,2,151,-1,0,4,0
50,2,0,1,1,736,-1,0,4,0
37,2,1,2,6,109,-1,0,4,0
41,2,1,2,6,117,-1,0,4,0
49,2,0,2,6,77,-1,0,4,0
41,2,1,3,7,42,-1,0,4,0
40,2,1,1,4,252,-1,0,4,0
38,2,1,3,7,179,-1,0,4,0
34,2,0,1,2,106,-1,0,4,0
49,2,0,2,6,281,-1,0,4,0
72,2,0,1,1,384,-1,0,4,1
34,2,1,1,1,217,-1,0,4,0
31,2,0,1,2,144,-1,0,4,0
33,3,1,1,10,374,-1,0,4,0
31,2,0,3,9,298,-1,0,4,0
55,2,0,1,6,814,-1,0,4,1
25,2,1,1,6,33,-1,0,4,0
34,2,1,1,10,128,-1,0,4,0
53,2,0,1,2,129,-1,0,4,0
39,3,1,1,2,274,-1,0,4,0
41,2,1,1,10,984,-1,0,4,1
32,3,1,3,9,413,-1,0,4,0
29,2,1,1,9,44,355,3,1,0
56,2,1,1,4,70,7,7,2,0
19,3,0,1,4,463,-1,0,4,0
39,3,0,1,7,96,-1,0,4,0
32,3,1,1,10,276,195,1,1,0
43,2,1,1,1,257,146,9,2,0
32,2,0,1,2,131,-1,0,4,0
53,1,1,1,1,586,-1,0,4,0
52,2,1,1,2,267,474,1,1,1
43,3,0,2,6,29,-1,0,4,0
48,2,0,3,7,65,-1,0,4,0
27,3,1,1,6,67,-1,0,4,0
27,3,0,1,11,190,82,1,3,0
51,2,0,1,2,287,-1,0,4,0
39,3,1,3,7,77,-1,0,4,0
33,2,1,3,9,169,-1,0,4,0
50,1,1,1,10,25,-1,0,4,0
59,1,0,3,10,669,-1,0,4,1
58,2,1,2,6,122,-1,0,4,0
54,2,0,1,11,269,541,3,3,1
60,2,0,2,11,167,-1,0,4,0
38,2,1,1,9,244,-1,0,4,0
39,2,1,3,9,99,-1,0,4,0
40,2,1,3,9,76,-1,0,4,0
55,2,0,2,6,252,-1,0,4,0
36,2,0,1,8,213,182,6,3,1
31,3,1,3,7,14,-1,0,4,0
38,2,1,2,6,121,-1,0,4,0
52,2,1,3,9,153,-1,0,4,0
45,2,0,1,9,8,350,3,2,0
32,2,0,1,10,244,-1,0,4,0
58,1,0,3,7,67,-1,0,4,0
35,2,1,1,1,169,231,2,1,0
36,3,0,1,2,86,-1,0,4,0
55,2,0,1,6,277,-1,0,4,0
45,2,1,1,9,154,176,1,2,0
49,2,0,3,7,135,-1,0,4,0
44,2,1,1,1,392,-1,0,4,0
37,1,1,3,9,133,-1,0,4,0
35,2,0,1,6,96,109,4,3,0
36,2,1,3,9,446,-1,0,4,1
44,3,1,1,10,20,175,15,2,0
32,3,1,1,9,291,-1,0,4,0
56,2,0,3,7,214,-1,0,4,0
32,2,0,1,2,159,-1,0,4,0
35,2,1,1,2,275,-1,0,4,0
44,2,1,3,9,128,-1,0,4,0
59,2,0,2,10,207,153,1,1,0
31,3,1,3,9,146,-1,0,4,0
60,2,1,3,9,22,-1,0,4,0
33,3,1,1,9,239,349,3,3,0
45,2,1,1,6,92,-1,0,4,0
45,2,1,3,9,149,-1,0,4,0
57,2,0,2,10,107,-1,0,4,0
36,2,0,1,2,71,-1,0,4,0
30,3,1,3,9,122,-1,0,4,0
30,3,1,1,9,16,368,1,2,0
59,1,0,2,4,251,-1,0,4,0
58,2,0,2,10,215,-1,0,4,0
49,2,0,1,6,128,-1,0,4,0
48,2,0,1,2,445,-1,0,4,0
28,3,0,1,8,76,-1,0,4,0
59,1,1,1,6,206,-1,0,4,0
40,2,1,1,10,155,-1,0,4,0
32,1,1,1,4,429,201,1,1,0
58,2,0,3,7,133,-1,0,4,0
28,3,0,1,7,474,95,3,2,1
27,3,1,1,9,578,364,1,2,0
38,3,1,1,9,17,169,2,1,0
53,2,1,3,7,74,-1,0,4,0
60,2,1,1,2,239,761,1,2,1
33,1,1,1,2,275,-1,0,4,0
52,1,1,1,9,101,362,5,2,0
64,2,0,1,4,671,181,3,1,1
40,3,0,1,10,998,-1,0,4,1
52,2,0,3,7,271,-1,0,4,0
28,3,1,3,9,133,-1,0,4,0
49,2,1,3,7,84,-1,0,4,0
28,3,1,1,9,281,-1,0,4,0
29,3,1,3,7,250,-1,0,4,0
87,2,0,1,11,144,-1,0,4,1
37,1,1,1,9,432,-1,0,4,0
36,2,0,3,7,411,-1,0,4,0
35,2,0,1,2,428,336,6,1,0
33,2,1,1,11,249,335,2,1,1
60,2,0,1,2,235,-1,0,4,0
25,3,0,1,12,267,114,2,1,1
69,2,0,2,12,595,-1,0,4,0
41,2,0,3,7,28,-1,0,4,0
48,3,1,1,6,257,-1,0,4,0
35,1,1,1,6,630,-1,0,4,1
30,3,1,3,9,747,-1,0,4,0
59,2,0,1,2,87,-1,0,4,0
32,3,0,3,9,187,-1,0,4,0
28,3,1,3,9,452,-1,0,4,0
60,2,0,3,7,36,-1,0,4,0
36,2,1,1,10,277,-1,0,4,0
32,3,1,1,9,118,-1,0,4,0
34,1,1,1,10,197,-1,0,4,0
58,2,0,1,1,101,-1,0,4,0
53,2,1,1,7,282,385,1,3,1
31,2,1,1,9,8,267,4,1,0
33,2,1,2,6,1448,-1,0,4,1
46,1,0,1,10,344,-1,0,4,0
29,2,1,1,9,12,342,9,1,0
37,2,1,3,7,61,-1,0,4,0
58,2,1,3,9,91,-1,0,4,0
34,2,1,3,9,162,-1,0,4,0
34,1,0,3,9,339,-1,0,4,0
49,2,0,3,9,113,-1,0,4,0
53,2,0,1,1,558,-1,0,4,1
42,2,1,3,9,69,-1,0,4,0
40,2,1,1,9,541,295,6,1,0
30,3,0,1,10,429,-1,0,4,0
31,1,1,3,7,135,-1,0,4,0
55,2,1,1,11,96,111,3,1,0
